case,detector,energy_group_idx,E_min_MeV,E_max_MeV,E_mid_MeV,flux,rel_err
mox1,14,1,1e-09,1.40332e-09,1.1846180819150111e-09,2116040000000.0,0.00705
mox1,14,2,1.40332e-09,1.96931e-09,1.6623995034888576e-09,3355450000000.0,0.00618
mox1,14,3,1.96931e-09,2.76358e-09,2.3328835654185575e-09,5843260000000.0,0.00621
mox1,14,4,2.76358e-09,3.8782e-09,3.2737922896848543e-09,18346200000000.0,0.00305
mox1,14,5,3.8782e-09,5.44237e-09,4.594191913057181e-09,26007000000000.0,0.0029
mox1,14,6,5.44237e-09,7.6374e-09,6.447135537430557e-09,59208200000000.0,0.00201
mox1,14,7,7.6374e-09,1.07177e-08,9.047395314674826e-09,100928000000000.0,0.00168
mox1,14,8,1.07177e-08,1.50404e-08,1.2696396932988508e-08,198966000000000.0,0.00118
mox1,14,9,1.50404e-08,2.11066e-08,1.7817174485310514e-08,351742000000000.0,0.00104
mox1,14,10,2.11066e-08,2.96194e-08,2.5003296343482392e-08,619336000000000.0,0.00082
mox1,14,11,2.96194e-08,4.15655e-08,3.508767833157389e-08,1015650000000000.0,0.00071
mox1,14,12,4.15655e-08,5.83298e-08,4.923928616359096e-08,1560530000000000.0,0.0006
mox1,14,13,5.83298e-08,8.18556e-08,6.909863078875008e-08,2177450000000000.0,0.00054
mox1,14,14,8.18556e-08,1.1487e-07,9.696779244677069e-08,2681550000000000.0,0.00052
mox1,14,15,1.1487e-07,1.61199e-07,1.3607692357633606e-07,2803830000000000.0,0.00047
mox1,14,16,1.61199e-07,2.26215e-07,1.9095976483280452e-07,2434450000000000.0,0.00048
mox1,14,17,2.26215e-07,3.17452e-07,2.6797836513420257e-07,1816610000000000.0,0.00051
mox1,14,18,3.17452e-07,4.45488e-07,3.760599108865501e-07,2220080000000000.0,0.00051
mox1,14,19,4.45488e-07,6.25164e-07,5.277338913050781e-07,2944620000000000.0,0.00051
mox1,14,20,6.25164e-07,8.77307e-07,7.405813617341446e-07,2910290000000000.0,0.00044
mox1,14,21,8.77307e-07,1.23114e-06,1.0392726976015487e-06,2018250000000000.0,0.00049
mox1,14,22,1.23114e-06,1.72769e-06,1.4584334974896866e-06,3507300000000000.0,0.00045
mox1,14,23,1.72769e-06,2.42451e-06,2.0466562197643256e-06,3770250000000000.0,0.00048
mox1,14,24,2.42451e-06,3.40237e-06,2.872121182802007e-06,3547170000000000.0,0.0005
mox1,14,25,3.40237e-06,4.77463e-06,4.0305158321361305e-06,3736610000000000.0,0.00048
mox1,14,26,4.77463e-06,6.70034e-06,5.656115661317403e-06,3232200000000000.0,0.00043
mox1,14,27,6.70034e-06,9.40274e-06,7.937351884073177e-06,3615440000000000.0,0.00047
mox1,14,28,9.40274e-06,1.31951e-05,1.1138675620288077e-05,4016030000000000.0,0.00045
mox1,14,29,1.31951e-05,1.8517e-05,1.5631176113779796e-05,4038220000000000.0,0.00047
mox1,14,30,1.8517e-05,2.59853e-05,2.1935582966951208e-05,4053160000000000.0,0.00044
mox1,14,31,2.59853e-05,3.64657e-05,3.078265995995148e-05,4525160000000000.0,0.00042
mox1,14,32,3.64657e-05,5.11732e-05,4.319799253715385e-05,4422390000000000.0,0.00041
mox1,14,33,5.11732e-05,7.18125e-05,6.062075077892058e-05,4647830000000000.0,0.00043
mox1,14,34,7.18125e-05,0.000100776,8.50704208288639e-05,4847390000000000.0,0.00042
mox1,14,35,0.000100776,0.000141421,0.00011938108181784918,4940880000000000.0,0.00045
mox1,14,36,0.000141421,0.00019846,0.0001675303305673334,5140770000000000.0,0.00039
mox1,14,37,0.00019846,0.000278503,0.00023509935214712947,5205150000000000.0,0.00041
mox1,14,38,0.000278503,0.00039083,0.0003299201835141342,5366500000000000.0,0.00043
mox1,14,39,0.00039083,0.00054846,0.00046298447252580727,5434790000000000.0,0.0004
mox1,14,40,0.00054846,0.000769667,0.0006497165249706983,5515940000000000.0,0.00042
mox1,14,41,0.000769667,0.00108009,0.0009117618274692136,5603940000000000.0,0.00044
mox1,14,42,0.00108009,0.00151572,0.001279497563420892,5742900000000000.0,0.0004
mox1,14,43,0.00151572,0.00212704,0.0017955492387567655,5709500000000000.0,0.0004
mox1,14,44,0.00212704,0.00298492,0.0025197309850061374,5818780000000000.0,0.00039
mox1,14,45,0.00298492,0.00418881,0.003535995297677869,5908980000000000.0,0.0004
mox1,14,46,0.00418881,0.00587825,0.00496214393004677,6014920000000000.0,0.0004
mox1,14,47,0.00587825,0.00824909,0.006963491458492644,6131050000000000.0,0.00037
mox1,14,48,0.00824909,0.0115761,0.009772015695290303,6263110000000000.0,0.00038
mox1,14,49,0.0115761,0.016245,0.013713268921012232,6448790000000000.0,0.0004
mox1,14,50,0.016245,0.022797,0.01924414885101443,6711160000000000.0,0.0004
mox1,14,51,0.022797,0.0319916,0.027005786513264154,7007690000000000.0,0.00036
mox1,14,52,0.0319916,0.0448946,0.03789789024945848,7467060000000000.0,0.00038
mox1,14,53,0.0448946,0.0630016,0.053183001338397595,8068110000000000.0,0.00037
mox1,14,54,0.0630016,0.0884115,0.07463287451518935,8905520000000000.0,0.00039
mox1,14,55,0.0884115,0.12407,0.10473401932991973,1.00024e+16,0.00035
mox1,14,56,0.12407,0.17411,0.14697560239713256,1.15656e+16,0.00034
mox1,14,57,0.17411,0.244333,0.20625425724091126,1.36866e+16,0.00035
mox1,14,58,0.244333,0.342878,0.2894415491493922,1.70082e+16,0.00032
mox1,14,59,0.342878,0.481168,0.4061796665319425,1.56879e+16,0.00031
mox1,14,60,0.481168,0.675234,0.5700008713256498,2.27031e+16,0.00032
mox1,14,61,0.675234,0.947571,0.7998950910050643,2.65391e+16,0.00032
mox1,14,62,0.947571,1.32975,1.1225117091816905,2.20742e+16,0.00036
mox1,14,63,1.32975,1.86607,1.5752481018874456,2.51235e+16,0.00033
mox1,14,64,1.86607,2.61869,2.210578849147888,2.58718e+16,0.00038
mox1,14,65,2.61869,3.67487,3.102151724255279,2.12117e+16,0.00044
mox1,14,66,3.67487,5.15703,4.35332227569933,1.3558e+16,0.00064
mox1,14,67,5.15703,7.23698,6.109118018945124,6752560000000000.0,0.00095
mox1,14,68,7.23698,10.1558,8.573057884092467,1761030000000000.0,0.00168
mox1,14,69,10.1558,14.2519,12.030770799080164,248682000000000.0,0.00444
mox1,14,70,14.2519,20.0,16.88306844148895,14415800000000.0,0.02131
mox1,15,1,1e-09,1.40332e-09,1.1846180819150111e-09,2155790000000.0,0.00813
mox1,15,2,1.40332e-09,1.96931e-09,1.6623995034888576e-09,3432800000000.0,0.00626
mox1,15,3,1.96931e-09,2.76358e-09,2.3328835654185575e-09,5942430000000.0,0.0048
mox1,15,4,2.76358e-09,3.8782e-09,3.2737922896848543e-09,18726800000000.0,0.00308
mox1,15,5,3.8782e-09,5.44237e-09,4.594191913057181e-09,26536000000000.0,0.00265
mox1,15,6,5.44237e-09,7.6374e-09,6.447135537430557e-09,60283800000000.0,0.00198
mox1,15,7,7.6374e-09,1.07177e-08,9.047395314674826e-09,102821000000000.0,0.00151
mox1,15,8,1.07177e-08,1.50404e-08,1.2696396932988508e-08,202692000000000.0,0.00133
mox1,15,9,1.50404e-08,2.11066e-08,1.7817174485310514e-08,358693000000000.0,0.00103
mox1,15,10,2.11066e-08,2.96194e-08,2.5003296343482392e-08,630921000000000.0,0.00087
mox1,15,11,2.96194e-08,4.15655e-08,3.508767833157389e-08,1036790000000000.0,0.0007
mox1,15,12,4.15655e-08,5.83298e-08,4.923928616359096e-08,1591920000000000.0,0.00058
mox1,15,13,5.83298e-08,8.18556e-08,6.909863078875008e-08,2220500000000000.0,0.00051
mox1,15,14,8.18556e-08,1.1487e-07,9.696779244677069e-08,2735060000000000.0,0.00048
mox1,15,15,1.1487e-07,1.61199e-07,1.3607692357633606e-07,2854840000000000.0,0.0005
mox1,15,16,1.61199e-07,2.26215e-07,1.9095976483280452e-07,2479250000000000.0,0.00048
mox1,15,17,2.26215e-07,3.17452e-07,2.6797836513420257e-07,1845040000000000.0,0.00058
mox1,15,18,3.17452e-07,4.45488e-07,3.760599108865501e-07,2253520000000000.0,0.00044
mox1,15,19,4.45488e-07,6.25164e-07,5.277338913050781e-07,2972410000000000.0,0.0005
mox1,15,20,6.25164e-07,8.77307e-07,7.405813617341446e-07,2930150000000000.0,0.0005
mox1,15,21,8.77307e-07,1.23114e-06,1.0392726976015487e-06,2026380000000000.0,0.00051
mox1,15,22,1.23114e-06,1.72769e-06,1.4584334974896866e-06,3519290000000000.0,0.00044
mox1,15,23,1.72769e-06,2.42451e-06,2.0466562197643256e-06,3799480000000000.0,0.00053
mox1,15,24,2.42451e-06,3.40237e-06,2.872121182802007e-06,3567900000000000.0,0.00048
mox1,15,25,3.40237e-06,4.77463e-06,4.0305158321361305e-06,3756920000000000.0,0.00045
mox1,15,26,4.77463e-06,6.70034e-06,5.656115661317403e-06,3244770000000000.0,0.00047
mox1,15,27,6.70034e-06,9.40274e-06,7.937351884073177e-06,3644850000000000.0,0.00045
mox1,15,28,9.40274e-06,1.31951e-05,1.1138675620288077e-05,4058370000000000.0,0.00044
mox1,15,29,1.31951e-05,1.8517e-05,1.5631176113779796e-05,4075990000000000.0,0.00045
mox1,15,30,1.8517e-05,2.59853e-05,2.1935582966951208e-05,4094830000000000.0,0.00045
mox1,15,31,2.59853e-05,3.64657e-05,3.078265995995148e-05,4568070000000000.0,0.00047
mox1,15,32,3.64657e-05,5.11732e-05,4.319799253715385e-05,4463100000000000.0,0.00043
mox1,15,33,5.11732e-05,7.18125e-05,6.062075077892058e-05,4694100000000000.0,0.00041
mox1,15,34,7.18125e-05,0.000100776,8.50704208288639e-05,4896580000000000.0,0.00042
mox1,15,35,0.000100776,0.000141421,0.00011938108181784918,4991260000000000.0,0.00044
mox1,15,36,0.000141421,0.00019846,0.0001675303305673334,5191990000000000.0,0.00042
mox1,15,37,0.00019846,0.000278503,0.00023509935214712947,5257340000000000.0,0.00041
mox1,15,38,0.000278503,0.00039083,0.0003299201835141342,5419540000000000.0,0.00041
mox1,15,39,0.00039083,0.00054846,0.00046298447252580727,5491300000000000.0,0.00042
mox1,15,40,0.00054846,0.000769667,0.0006497165249706983,5573080000000000.0,0.00042
mox1,15,41,0.000769667,0.00108009,0.0009117618274692136,5651970000000000.0,0.00039
mox1,15,42,0.00108009,0.00151572,0.001279497563420892,5794650000000000.0,0.0004
mox1,15,43,0.00151572,0.00212704,0.0017955492387567655,5765790000000000.0,0.00046
mox1,15,44,0.00212704,0.00298492,0.0025197309850061374,5872220000000000.0,0.0004
mox1,15,45,0.00298492,0.00418881,0.003535995297677869,5965460000000000.0,0.00039
mox1,15,46,0.00418881,0.00587825,0.00496214393004677,6078210000000000.0,0.00042
mox1,15,47,0.00587825,0.00824909,0.006963491458492644,6182160000000000.0,0.00039
mox1,15,48,0.00824909,0.0115761,0.009772015695290303,6321220000000000.0,0.00042
mox1,15,49,0.0115761,0.016245,0.013713268921012232,6509820000000000.0,0.00043
mox1,15,50,0.016245,0.022797,0.01924414885101443,6770830000000000.0,0.00043
mox1,15,51,0.022797,0.0319916,0.027005786513264154,7074270000000000.0,0.00038
mox1,15,52,0.0319916,0.0448946,0.03789789024945848,7540460000000000.0,0.00039
mox1,15,53,0.0448946,0.0630016,0.053183001338397595,8153220000000000.0,0.00037
mox1,15,54,0.0630016,0.0884115,0.07463287451518935,8990990000000000.0,0.00038
mox1,15,55,0.0884115,0.12407,0.10473401932991973,1.00979e+16,0.00038
mox1,15,56,0.12407,0.17411,0.14697560239713256,1.16836e+16,0.00035
mox1,15,57,0.17411,0.244333,0.20625425724091126,1.3821e+16,0.00033
mox1,15,58,0.244333,0.342878,0.2894415491493922,1.71605e+16,0.00032
mox1,15,59,0.342878,0.481168,0.4061796665319425,1.5831e+16,0.00031
mox1,15,60,0.481168,0.675234,0.5700008713256498,2.29056e+16,0.00033
mox1,15,61,0.675234,0.947571,0.7998950910050643,2.6816e+16,0.00032
mox1,15,62,0.947571,1.32975,1.1225117091816905,2.22841e+16,0.00036
mox1,15,63,1.32975,1.86607,1.5752481018874456,2.53552e+16,0.00033
mox1,15,64,1.86607,2.61869,2.210578849147888,2.60945e+16,0.00037
mox1,15,65,2.61869,3.67487,3.102151724255279,2.13917e+16,0.00041
mox1,15,66,3.67487,5.15703,4.35332227569933,1.36603e+16,0.00055
mox1,15,67,5.15703,7.23698,6.109118018945124,6811820000000000.0,0.00087
mox1,15,68,7.23698,10.1558,8.573057884092467,1783780000000000.0,0.00166
mox1,15,69,10.1558,14.2519,12.030770799080164,250688000000000.0,0.00468
mox1,15,70,14.2519,20.0,16.88306844148895,14317100000000.0,0.01987
mox1,16,1,1e-09,1.40332e-09,1.1846180819150111e-09,2184440000000.0,0.00792
mox1,16,2,1.40332e-09,1.96931e-09,1.6623995034888576e-09,3524080000000.0,0.0069
mox1,16,3,1.96931e-09,2.76358e-09,2.3328835654185575e-09,6091330000000.0,0.00508
mox1,16,4,2.76358e-09,3.8782e-09,3.2737922896848543e-09,19113500000000.0,0.00314
mox1,16,5,3.8782e-09,5.44237e-09,4.594191913057181e-09,26988400000000.0,0.00261
mox1,16,6,5.44237e-09,7.6374e-09,6.447135537430557e-09,61531000000000.0,0.002
mox1,16,7,7.6374e-09,1.07177e-08,9.047395314674826e-09,104712000000000.0,0.00177
mox1,16,8,1.07177e-08,1.50404e-08,1.2696396932988508e-08,206463000000000.0,0.00123
mox1,16,9,1.50404e-08,2.11066e-08,1.7817174485310514e-08,364775000000000.0,0.00109
mox1,16,10,2.11066e-08,2.96194e-08,2.5003296343482392e-08,643274000000000.0,0.00085
mox1,16,11,2.96194e-08,4.15655e-08,3.508767833157389e-08,1056320000000000.0,0.00069
mox1,16,12,4.15655e-08,5.83298e-08,4.923928616359096e-08,1620670000000000.0,0.00057
mox1,16,13,5.83298e-08,8.18556e-08,6.909863078875008e-08,2263620000000000.0,0.00049
mox1,16,14,8.18556e-08,1.1487e-07,9.696779244677069e-08,2785540000000000.0,0.00046
mox1,16,15,1.1487e-07,1.61199e-07,1.3607692357633606e-07,2906720000000000.0,0.00049
mox1,16,16,1.61199e-07,2.26215e-07,1.9095976483280452e-07,2521840000000000.0,0.00046
mox1,16,17,2.26215e-07,3.17452e-07,2.6797836513420257e-07,1873750000000000.0,0.0005
mox1,16,18,3.17452e-07,4.45488e-07,3.760599108865501e-07,2283040000000000.0,0.00054
mox1,16,19,4.45488e-07,6.25164e-07,5.277338913050781e-07,3000020000000000.0,0.00049
mox1,16,20,6.25164e-07,8.77307e-07,7.405813617341446e-07,2950960000000000.0,0.00052
mox1,16,21,8.77307e-07,1.23114e-06,1.0392726976015487e-06,2038920000000000.0,0.00049
mox1,16,22,1.23114e-06,1.72769e-06,1.4584334974896866e-06,3531990000000000.0,0.00049
mox1,16,23,1.72769e-06,2.42451e-06,2.0466562197643256e-06,3823780000000000.0,0.00054
mox1,16,24,2.42451e-06,3.40237e-06,2.872121182802007e-06,3592450000000000.0,0.00049
mox1,16,25,3.40237e-06,4.77463e-06,4.0305158321361305e-06,3784750000000000.0,0.00045
mox1,16,26,4.77463e-06,6.70034e-06,5.656115661317403e-06,3253690000000000.0,0.00046
mox1,16,27,6.70034e-06,9.40274e-06,7.937351884073177e-06,3678090000000000.0,0.00048
mox1,16,28,9.40274e-06,1.31951e-05,1.1138675620288077e-05,4103590000000000.0,0.00044
mox1,16,29,1.31951e-05,1.8517e-05,1.5631176113779796e-05,4115560000000000.0,0.00047
mox1,16,30,1.8517e-05,2.59853e-05,2.1935582966951208e-05,4132250000000000.0,0.00044
mox1,16,31,2.59853e-05,3.64657e-05,3.078265995995148e-05,4611680000000000.0,0.00043
mox1,16,32,3.64657e-05,5.11732e-05,4.319799253715385e-05,4503710000000000.0,0.00042
mox1,16,33,5.11732e-05,7.18125e-05,6.062075077892058e-05,4741570000000000.0,0.00041
mox1,16,34,7.18125e-05,0.000100776,8.50704208288639e-05,4945920000000000.0,0.00042
mox1,16,35,0.000100776,0.000141421,0.00011938108181784918,5038420000000000.0,0.00042
mox1,16,36,0.000141421,0.00019846,0.0001675303305673334,5242690000000000.0,0.00041
mox1,16,37,0.00019846,0.000278503,0.00023509935214712947,5313910000000000.0,0.00045
mox1,16,38,0.000278503,0.00039083,0.0003299201835141342,5468710000000000.0,0.00041
mox1,16,39,0.00039083,0.00054846,0.00046298447252580727,5540520000000000.0,0.00043
mox1,16,40,0.00054846,0.000769667,0.0006497165249706983,5627850000000000.0,0.0004
mox1,16,41,0.000769667,0.00108009,0.0009117618274692136,5708900000000000.0,0.00043
mox1,16,42,0.00108009,0.00151572,0.001279497563420892,5853050000000000.0,0.00041
mox1,16,43,0.00151572,0.00212704,0.0017955492387567655,5819180000000000.0,0.00043
mox1,16,44,0.00212704,0.00298492,0.0025197309850061374,5933030000000000.0,0.00039
mox1,16,45,0.00298492,0.00418881,0.003535995297677869,6020430000000000.0,0.00041
mox1,16,46,0.00418881,0.00587825,0.00496214393004677,6128190000000000.0,0.00043
mox1,16,47,0.00587825,0.00824909,0.006963491458492644,6242050000000000.0,0.00039
mox1,16,48,0.00824909,0.0115761,0.009772015695290303,6386160000000000.0,0.00043
mox1,16,49,0.0115761,0.016245,0.013713268921012232,6570620000000000.0,0.0004
mox1,16,50,0.016245,0.022797,0.01924414885101443,6836580000000000.0,0.00044
mox1,16,51,0.022797,0.0319916,0.027005786513264154,7140490000000000.0,0.00042
mox1,16,52,0.0319916,0.0448946,0.03789789024945848,7610820000000000.0,0.00039
mox1,16,53,0.0448946,0.0630016,0.053183001338397595,8226390000000000.0,0.0004
mox1,16,54,0.0630016,0.0884115,0.07463287451518935,9076680000000000.0,0.00038
mox1,16,55,0.0884115,0.12407,0.10473401932991973,1.01968e+16,0.00038
mox1,16,56,0.12407,0.17411,0.14697560239713256,1.17919e+16,0.00038
mox1,16,57,0.17411,0.244333,0.20625425724091126,1.39442e+16,0.00032
mox1,16,58,0.244333,0.342878,0.2894415491493922,1.73291e+16,0.00032
mox1,16,59,0.342878,0.481168,0.4061796665319425,1.59711e+16,0.00032
mox1,16,60,0.481168,0.675234,0.5700008713256498,2.31232e+16,0.00032
mox1,16,61,0.675234,0.947571,0.7998950910050643,2.70349e+16,0.0003
mox1,16,62,0.947571,1.32975,1.1225117091816905,2.24757e+16,0.00036
mox1,16,63,1.32975,1.86607,1.5752481018874456,2.55855e+16,0.00034
mox1,16,64,1.86607,2.61869,2.210578849147888,2.63302e+16,0.00039
mox1,16,65,2.61869,3.67487,3.102151724255279,2.15614e+16,0.00046
mox1,16,66,3.67487,5.15703,4.35332227569933,1.37887e+16,0.00056
mox1,16,67,5.15703,7.23698,6.109118018945124,6867810000000000.0,0.00081
mox1,16,68,7.23698,10.1558,8.573057884092467,1798320000000000.0,0.00168
mox1,16,69,10.1558,14.2519,12.030770799080164,253935000000000.0,0.00456
mox1,16,70,14.2519,20.0,16.88306844148895,14358000000000.0,0.02237
mox1,17,1,1e-09,1.40332e-09,1.1846180819150111e-09,2253630000000.0,0.0083
mox1,17,2,1.40332e-09,1.96931e-09,1.6623995034888576e-09,3585050000000.0,0.00609
mox1,17,3,1.96931e-09,2.76358e-09,2.3328835654185575e-09,6169710000000.0,0.00546
mox1,17,4,2.76358e-09,3.8782e-09,3.2737922896848543e-09,19429900000000.0,0.00337
mox1,17,5,3.8782e-09,5.44237e-09,4.594191913057181e-09,27447100000000.0,0.00272
mox1,17,6,5.44237e-09,7.6374e-09,6.447135537430557e-09,62653400000000.0,0.00222
mox1,17,7,7.6374e-09,1.07177e-08,9.047395314674826e-09,107071000000000.0,0.00155
mox1,17,8,1.07177e-08,1.50404e-08,1.2696396932988508e-08,210399000000000.0,0.00125
mox1,17,9,1.50404e-08,2.11066e-08,1.7817174485310514e-08,373010000000000.0,0.00098
mox1,17,10,2.11066e-08,2.96194e-08,2.5003296343482392e-08,657512000000000.0,0.00088
mox1,17,11,2.96194e-08,4.15655e-08,3.508767833157389e-08,1078980000000000.0,0.00074
mox1,17,12,4.15655e-08,5.83298e-08,4.923928616359096e-08,1655060000000000.0,0.00055
mox1,17,13,5.83298e-08,8.18556e-08,6.909863078875008e-08,2309370000000000.0,0.00054
mox1,17,14,8.18556e-08,1.1487e-07,9.696779244677069e-08,2840470000000000.0,0.00051
mox1,17,15,1.1487e-07,1.61199e-07,1.3607692357633606e-07,2963510000000000.0,0.00045
mox1,17,16,1.61199e-07,2.26215e-07,1.9095976483280452e-07,2568730000000000.0,0.00044
mox1,17,17,2.26215e-07,3.17452e-07,2.6797836513420257e-07,1904250000000000.0,0.0005
mox1,17,18,3.17452e-07,4.45488e-07,3.760599108865501e-07,2317800000000000.0,0.00047
mox1,17,19,4.45488e-07,6.25164e-07,5.277338913050781e-07,3025690000000000.0,0.00052
mox1,17,20,6.25164e-07,8.77307e-07,7.405813617341446e-07,2970150000000000.0,0.00051
mox1,17,21,8.77307e-07,1.23114e-06,1.0392726976015487e-06,2050040000000000.0,0.00054
mox1,17,22,1.23114e-06,1.72769e-06,1.4584334974896866e-06,3544630000000000.0,0.00046
mox1,17,23,1.72769e-06,2.42451e-06,2.0466562197643256e-06,3854740000000000.0,0.00048
mox1,17,24,2.42451e-06,3.40237e-06,2.872121182802007e-06,3619670000000000.0,0.00054
mox1,17,25,3.40237e-06,4.77463e-06,4.0305158321361305e-06,3812290000000000.0,0.00053
mox1,17,26,4.77463e-06,6.70034e-06,5.656115661317403e-06,3269090000000000.0,0.00046
mox1,17,27,6.70034e-06,9.40274e-06,7.937351884073177e-06,3710970000000000.0,0.00047
mox1,17,28,9.40274e-06,1.31951e-05,1.1138675620288077e-05,4148250000000000.0,0.00046
mox1,17,29,1.31951e-05,1.8517e-05,1.5631176113779796e-05,4151610000000000.0,0.00044
mox1,17,30,1.8517e-05,2.59853e-05,2.1935582966951208e-05,4173090000000000.0,0.00043
mox1,17,31,2.59853e-05,3.64657e-05,3.078265995995148e-05,4654410000000000.0,0.00044
mox1,17,32,3.64657e-05,5.11732e-05,4.319799253715385e-05,4549010000000000.0,0.00043
mox1,17,33,5.11732e-05,7.18125e-05,6.062075077892058e-05,4789730000000000.0,0.0004
mox1,17,34,7.18125e-05,0.000100776,8.50704208288639e-05,4997550000000000.0,0.00045
mox1,17,35,0.000100776,0.000141421,0.00011938108181784918,5086500000000000.0,0.00045
mox1,17,36,0.000141421,0.00019846,0.0001675303305673334,5292360000000000.0,0.00041
mox1,17,37,0.00019846,0.000278503,0.00023509935214712947,5364040000000000.0,0.00041
mox1,17,38,0.000278503,0.00039083,0.0003299201835141342,5518980000000000.0,0.00042
mox1,17,39,0.00039083,0.00054846,0.00046298447252580727,5593350000000000.0,0.00041
mox1,17,40,0.00054846,0.000769667,0.0006497165249706983,5683080000000000.0,0.00044
mox1,17,41,0.000769667,0.00108009,0.0009117618274692136,5768770000000000.0,0.00043
mox1,17,42,0.00108009,0.00151572,0.001279497563420892,5902470000000000.0,0.00042
mox1,17,43,0.00151572,0.00212704,0.0017955492387567655,5871710000000000.0,0.00043
mox1,17,44,0.00212704,0.00298492,0.0025197309850061374,5987790000000000.0,0.00042
mox1,17,45,0.00298492,0.00418881,0.003535995297677869,6081640000000000.0,0.0004
mox1,17,46,0.00418881,0.00587825,0.00496214393004677,6190390000000000.0,0.00036
mox1,17,47,0.00587825,0.00824909,0.006963491458492644,6300180000000000.0,0.0004
mox1,17,48,0.00824909,0.0115761,0.009772015695290303,6441710000000000.0,0.00043
mox1,17,49,0.0115761,0.016245,0.013713268921012232,6626900000000000.0,0.00043
mox1,17,50,0.016245,0.022797,0.01924414885101443,6901820000000000.0,0.00043
