isotope,case,family,th_fraction,burnup,adens
Pu240,M70-20,M70,20.0,8.0,0.000370145
Pu240,M70-20,M70,20.0,10.0,0.000370955
Pu240,M70-20,M70,20.0,12.0,0.000371328
Pu240,M70-20,M70,20.0,14.0,0.000371268
Pu240,M70-20,M70,20.0,16.0,0.000370795
Pu240,M70-20,M70,20.0,18.0,0.000369929
Pu240,M70-20,M70,20.0,20.0,0.000368674
Pu240,M70-20,M70,20.0,24.0,0.00036506
Pu240,M70-20,M70,20.0,28.0,0.000360047
Pu240,M70-20,M70,20.0,34.0,0.000350188
Pu240,M70-20,M70,20.0,42.0,0.000333302
Pu240,M70-20,M70,20.0,50.0,0.000313178
Pu240,M70-25,M70,25.0,0.0,0.000362294
Pu240,M70-25,M70,25.0,0.1,0.000362446
Pu240,M70-25,M70,25.0,0.4,0.000362881
Pu240,M70-25,M70,25.0,0.7,0.000363302
Pu240,M70-25,M70,25.0,1.0,0.00036371
Pu240,M70-25,M70,25.0,1.3,0.000364104
Pu240,M70-25,M70,25.0,1.6,0.000364487
Pu240,M70-25,M70,25.0,2.0,0.000364979
Pu240,M70-25,M70,25.0,2.5,0.000365563
Pu240,M70-25,M70,25.0,3.0,0.000366115
Pu240,M70-25,M70,25.0,4.0,0.000367131
Pu240,M70-25,M70,25.0,5.0,0.000368025
Pu240,M70-25,M70,25.0,6.0,0.000368802
Pu240,M70-25,M70,25.0,7.0,0.000369459
Pu240,M70-25,M70,25.0,8.0,0.000370005
Pu240,M70-25,M70,25.0,10.0,0.000370752
Pu240,M70-25,M70,25.0,12.0,0.000371048
Pu240,M70-25,M70,25.0,14.0,0.000370911
Pu240,M70-25,M70,25.0,16.0,0.00037034
Pu240,M70-25,M70,25.0,18.0,0.000369363
Pu240,M70-25,M70,25.0,20.0,0.000367979
Pu240,M70-25,M70,25.0,24.0,0.000364087
Pu240,M70-25,M70,25.0,28.0,0.000358773
Pu240,M70-25,M70,25.0,34.0,0.000348372
Pu240,M70-25,M70,25.0,42.0,0.000330692
Pu240,M70-25,M70,25.0,50.0,0.000309795
Pu240,M70-30,M70,30.0,0.0,0.000362302
Pu240,M70-30,M70,30.0,0.1,0.000362452
Pu240,M70-30,M70,30.0,0.4,0.000362882
Pu240,M70-30,M70,30.0,0.7,0.000363299
Pu240,M70-30,M70,30.0,1.0,0.000363705
Pu240,M70-30,M70,30.0,1.3,0.000364097
Pu240,M70-30,M70,30.0,1.6,0.000364477
Pu240,M70-30,M70,30.0,2.0,0.000364964
Pu240,M70-30,M70,30.0,2.5,0.000365539
Pu240,M70-30,M70,30.0,3.0,0.000366085
Pu240,M70-30,M70,30.0,4.0,0.000367082
Pu240,M70-30,M70,30.0,5.0,0.000367952
Pu240,M70-30,M70,30.0,6.0,0.000368701
Pu240,M70-30,M70,30.0,7.0,0.00036933
Pu240,M70-30,M70,30.0,8.0,0.000369838
Pu240,M70-30,M70,30.0,10.0,0.0003705
Pu240,M70-30,M70,30.0,12.0,0.000370717
Pu240,M70-30,M70,30.0,14.0,0.000370489
Pu240,M70-30,M70,30.0,16.0,0.000369808
Pu240,M70-30,M70,30.0,18.0,0.000368718
Pu240,M70-30,M70,30.0,20.0,0.00036722
Pu240,M70-30,M70,30.0,24.0,0.000363031
Pu240,M70-30,M70,30.0,28.0,0.000357384
Pu240,M70-30,M70,30.0,34.0,0.000346466
Pu240,M70-30,M70,30.0,42.0,0.000328044
Pu240,M70-30,M70,30.0,50.0,0.000306284
Pu240,M70-5,M70,5.0,0.0,0.000362265
Pu240,M70-5,M70,5.0,0.1,0.00036242
Pu240,M70-5,M70,5.0,0.4,0.000362863
Pu240,M70-5,M70,5.0,0.7,0.000363295
Pu240,M70-5,M70,5.0,1.0,0.000363713
Pu240,M70-5,M70,5.0,1.3,0.000364122
Pu240,M70-5,M70,5.0,1.6,0.000364518
